order_id,customer_id,order_date,order_value,product_category,order_status,shipping_cost,discount_amount,payment_processing_fee,product_cost,delivery_days,customer_rating,was_promoted,referral_used,net_revenue
70980,14586,2025-05-13,54.13,Fashion,Delivered,17.12,7.04,1.57,29.77,7.0,3.0,Yes,No,12.71
62397,12628,2025-05-13,75.69,Food & Beverage,Delivered,6.66,12.26,2.2,49.2,3.0,,Yes,No,29.89
69953,14351,2025-05-13,55.72,Sports,Delivered,1.21,0.0,1.62,32.32,12.0,,No,No,20.57
69177,14158,2025-05-13,99.21,Food & Beverage,Delivered,11.41,0.0,2.88,64.49,12.0,5.0,No,No,20.43
70821,14558,2025-05-13,39.49,Home & Garden,Delivered,18.56,0.0,1.15,23.69,14.0,,No,No,-3.91
64204,13015,2025-05-13,54.04,Sports,Delivered,22.21,18.7,1.57,31.34,11.0,5.0,Yes,No,17.62
71357,14668,2025-05-13,32.45,Home & Garden,Returned,18.54,0.0,0.94,19.47,,1.0,No,No,-6.5
70408,14450,2025-05-13,68.98,Sports,Delivered,18.84,0.0,2.0,40.01,12.0,4.0,No,No,8.13
70989,14588,2025-05-13,28.01,Food & Beverage,Cancelled,11.19,19.39,0.81,18.21,,,Yes,No,17.19
61051,12340,2025-05-13,33.9,Electronics,Delivered,20.53,27.65,0.98,25.42,11.0,2.0,Yes,No,14.62
60707,12276,2025-05-13,77.7,Home & Garden,Delivered,2.07,0.0,2.25,46.62,6.0,4.0,No,No,26.76
55510,11161,2025-05-13,27.25,Fashion,Returned,4.05,0.0,0.79,14.99,,,No,No,7.42
61083,12351,2025-05-13,182.52,Sports,Cancelled,14.89,29.52,5.29,105.86,,,Yes,No,86.0
51468,10307,2025-05-13,61.55,Books,Delivered,19.22,0.0,1.78,30.77,4.0,4.0,No,No,9.78
66057,13439,2025-05-13,59.75,Fashion,Delivered,8.59,0.0,1.73,32.86,11.0,,No,No,16.57
68083,13885,2025-05-13,120.87,Electronics,Delivered,1.04,29.56,3.51,90.65,13.0,,Yes,No,55.23
55426,11146,2025-05-13,347.53,Beauty,Delivered,14.69,0.0,10.08,156.39,9.0,5.0,No,No,166.37
67891,13846,2025-05-13,165.15,Home & Garden,Delivered,6.44,19.28,4.79,99.09,12.0,3.0,Yes,No,74.11
67412,13746,2025-05-13,35.54,Food & Beverage,Delivered,3.31,23.24,1.03,23.1,3.0,4.0,Yes,No,31.34
66284,13501,2025-05-13,37.04,Home & Garden,Delivered,5.36,15.24,1.07,22.22,8.0,1.0,Yes,No,23.63
52757,10581,2025-05-13,207.58,Food & Beverage,Delivered,12.63,0.0,6.02,134.93,14.0,,No,No,54.0
60329,12194,2025-05-13,96.44,Fashion,In Transit,19.57,0.0,2.8,53.04,,5.0,No,No,21.03
63469,12849,2025-05-13,40.92,Food & Beverage,Delivered,6.53,28.47,1.19,26.6,6.0,,Yes,No,35.07
68500,13986,2025-05-13,177.72,Books,Delivered,7.41,13.2,5.15,88.86,3.0,1.0,Yes,No,89.5
59254,11957,2025-05-13,62.37,Beauty,Delivered,19.92,26.41,1.81,28.07,11.0,5.0,Yes,No,38.98
64601,13115,2025-05-13,152.08,Home & Garden,Delivered,11.27,5.27,4.41,91.25,1.0,4.0,Yes,No,50.42
66433,13532,2025-05-13,299.25,Fashion,Delivered,1.48,0.0,8.68,164.59,2.0,,No,Yes,124.5
59808,12073,2025-05-13,54.91,Food & Beverage,Delivered,4.78,0.0,1.59,35.69,6.0,5.0,No,No,12.85
67098,13675,2025-05-13,75.85,Sports,Delivered,12.42,0.0,2.2,43.99,4.0,5.0,No,No,17.24
64371,13059,2025-05-13,45.68,Home & Garden,Delivered,11.1,13.51,1.32,27.41,14.0,,Yes,No,19.36
54898,11029,2025-05-13,67.12,Books,Delivered,13.03,0.0,1.95,33.56,7.0,,No,No,18.58
65577,13340,2025-05-13,128.2,Books,Delivered,14.12,19.39,3.72,64.1,8.0,5.0,Yes,No,65.65
71413,14676,2025-05-14,76.49,Sports,Delivered,15.99,0.0,2.22,44.36,7.0,,No,Yes,13.92
71175,14625,2025-05-14,137.47,Beauty,Delivered,1.19,0.0,3.99,61.86,11.0,2.0,No,No,70.43
63304,12816,2025-05-14,38.16,Electronics,Delivered,1.7,0.0,1.11,28.62,11.0,,No,No,6.73
69981,14359,2025-05-14,38.33,Electronics,Delivered,10.16,0.0,1.11,28.75,6.0,,No,No,-1.69
70288,14427,2025-05-14,128.41,Food & Beverage,Delivered,13.79,0.0,3.72,83.47,13.0,,No,No,27.43
66550,13557,2025-05-14,105.9,Sports,Delivered,8.84,23.38,3.07,61.42,3.0,4.0,Yes,No,55.95
70015,14368,2025-05-14,74.54,Fashion,Delivered,8.6,0.0,2.16,41.0,14.0,5.0,No,No,22.78
57629,11601,2025-05-14,266.88,Beauty,Delivered,6.83,0.0,7.74,120.1,1.0,5.0,No,No,132.21
70780,14548,2025-05-14,137.48,Food & Beverage,Delivered,2.73,0.0,3.99,89.36,5.0,4.0,No,No,41.4
70756,14542,2025-05-14,41.57,Fashion,Returned,4.57,0.0,1.21,22.86,,,No,No,12.93
67632,13790,2025-05-14,116.94,Sports,Cancelled,1.1,6.19,3.39,67.83,,5.0,Yes,No,50.81
54604,10976,2025-05-14,59.33,Fashion,Delivered,19.36,0.0,1.72,32.63,10.0,2.0,No,No,5.62
69526,14252,2025-05-14,243.99,Home & Garden,Delivered,3.96,26.9,7.08,146.39,7.0,4.0,Yes,No,113.46
69226,14172,2025-05-14,166.3,Sports,Delivered,7.99,0.0,4.82,96.45,7.0,1.0,No,Yes,57.04
64965,13194,2025-05-14,23.79,Sports,Delivered,7.42,17.76,0.69,13.8,11.0,,Yes,No,19.64
70293,14429,2025-05-14,64.62,Sports,Delivered,1.78,0.0,1.87,37.48,9.0,,No,No,23.49
67625,13787,2025-05-14,30.12,Sports,Returned,11.65,29.72,0.87,17.47,,4.0,Yes,No,29.85
51183,10253,2025-05-14,57.84,Beauty,Delivered,2.76,0.0,1.68,26.03,3.0,,No,No,27.37
69133,14145,2025-05-14,72.95,Beauty,Delivered,23.02,0.0,2.12,32.83,14.0,5.0,No,No,14.98
69138,14146,2025-05-14,47.38,Sports,Delivered,2.93,0.0,1.37,27.48,13.0,,No,No,15.6
63537,12862,2025-05-14,30.07,Books,Delivered,12.64,0.0,0.87,15.04,12.0,,No,No,1.52
69434,14228,2025-05-14,75.97,Food & Beverage,Delivered,0.22,17.02,2.2,49.38,12.0,3.0,Yes,No,41.19
62477,12646,2025-05-14,42.28,Beauty,Delivered,12.64,0.0,1.23,19.03,12.0,5.0,No,No,9.38
53878,10821,2025-05-14,171.9,Beauty,Cancelled,10.13,12.16,4.99,77.36,,3.0,Yes,No,91.58
70575,14503,2025-05-14,128.03,Food & Beverage,Delivered,2.33,0.0,3.71,83.22,6.0,4.0,No,No,38.77
68513,13991,2025-05-14,59.72,Books,Delivered,13.81,0.0,1.73,29.86,14.0,,No,No,14.32
52570,10539,2025-05-14,94.87,Food & Beverage,Delivered,11.12,28.89,2.75,61.67,10.0,3.0,Yes,No,48.22
70553,14497,2025-05-14,352.01,Electronics,Delivered,2.28,0.0,10.21,264.01,5.0,,No,Yes,75.51
69410,14224,2025-05-14,63.01,Sports,Delivered,21.96,6.14,1.83,36.55,2.0,,Yes,No,8.81
65689,13367,2025-05-14,40.94,Books,Delivered,6.88,0.0,1.19,20.47,9.0,,No,No,12.4
59223,11950,2025-05-14,111.06,Food & Beverage,Delivered,8.82,0.0,3.22,72.19,4.0,4.0,No,No,26.83
65708,13373,2025-05-14,135.05,Books,Delivered,0.59,9.2,3.92,67.53,9.0,2.0,Yes,No,72.21
58963,11889,2025-05-14,46.77,Books,Returned,4.68,22.99,1.36,23.39,,5.0,Yes,No,40.33
67518,13766,2025-05-14,40.19,Books,Delivered,24.79,0.0,1.17,20.09,7.0,4.0,No,Yes,-5.86
59530,12021,2025-05-14,51.58,Books,Delivered,10.17,0.0,1.5,25.79,2.0,,No,Yes,14.12
70484,14472,2025-05-14,45.87,Beauty,Cancelled,5.67,12.0,1.33,20.64,,1.0,Yes,Yes,30.23
60896,12314,2025-05-14,42.81,Books,Delivered,18.8,0.0,1.24,21.41,13.0,4.0,No,No,1.36
55201,11099,2025-05-14,49.58,Home & Garden,Delivered,13.89,0.0,1.44,29.75,14.0,5.0,No,No,4.5
66792,13607,2025-05-14,89.96,Home & Garden,Delivered,13.56,0.0,2.61,53.98,7.0,2.0,No,No,19.81
68270,13932,2025-05-14,62.36,Beauty,Delivered,16.65,14.27,1.81,28.06,5.0,5.0,Yes,No,30.11
70719,14536,2025-05-14,76.96,Sports,Delivered,9.86,0.0,2.23,44.64,5.0,5.0,No,No,20.23
62753,12694,2025-05-14,118.04,Books,Delivered,13.47,0.0,3.42,59.02,8.0,,No,No,42.13
63807,12933,2025-05-14,37.62,Books,Delivered,17.7,0.0,1.09,18.81,10.0,2.0,No,No,0.02
70531,14487,2025-05-14,118.93,Food & Beverage,Returned,10.69,13.21,3.45,77.3,,2.0,Yes,No,40.7
70248,14417,2025-05-14,135.03,Home & Garden,Delivered,4.8,12.82,3.92,81.02,8.0,3.0,Yes,No,58.11
70138,14390,2025-05-15,45.39,Electronics,Delivered,14.68,9.74,1.32,34.04,1.0,,Yes,No,5.09
70598,14510,2025-05-15,43.7,Home & Garden,Cancelled,16.4,0.0,1.27,26.22,,5.0,No,No,-0.19
52505,10523,2025-05-15,124.36,Sports,Delivered,13.48,21.16,3.61,72.13,9.0,5.0,Yes,No,56.3
67557,13771,2025-05-15,90.34,Beauty,Delivered,5.18,11.06,2.62,40.65,5.0,,Yes,No,52.95
70975,14586,2025-05-15,21.76,Beauty,Cancelled,3.56,0.0,0.63,9.79,,3.0,No,No,7.78
62243,12600,2025-05-15,125.76,Food & Beverage,Delivered,3.51,0.0,3.65,81.74,2.0,5.0,No,No,36.86
66999,13651,2025-05-15,287.93,Food & Beverage,Cancelled,11.51,0.0,8.35,187.15,,1.0,No,No,80.92
71091,14611,2025-05-15,57.56,Fashion,In Transit,6.3,0.0,1.67,31.66,,5.0,No,No,17.93
69930,14345,2025-05-15,68.89,Beauty,Delivered,15.04,0.0,2.0,31.0,6.0,4.0,No,No,20.85
61194,12384,2025-05-15,57.24,Sports,Delivered,3.1,0.0,1.66,33.2,10.0,,No,No,19.28
51660,10349,2025-05-15,63.74,Books,Returned,2.45,18.56,1.85,31.87,,,Yes,No,46.13
71170,14624,2025-05-15,90.34,Sports,Delivered,13.42,0.0,2.62,52.4,2.0,,No,No,21.9
71227,14635,2025-05-15,77.79,Books,Delivered,24.89,28.57,2.26,38.9,14.0,3.0,Yes,No,40.31
64383,13062,2025-05-15,91.22,Home & Garden,Delivered,17.51,14.47,2.65,54.73,8.0,4.0,Yes,No,30.8
57402,11561,2025-05-15,53.88,Home & Garden,In Transit,12.38,6.92,1.56,32.33,,3.0,Yes,Yes,14.53
70388,14446,2025-05-15,64.31,Food & Beverage,Delivered,16.84,0.0,1.86,41.8,8.0,5.0,No,No,3.81
59166,11939,2025-05-15,57.47,Beauty,Returned,20.65,0.0,1.67,25.86,,5.0,No,No,9.29
70429,14456,2025-05-15,67.06,Fashion,In Transit,17.68,10.84,1.94,36.88,,3.0,Yes,No,21.4
52948,10618,2025-05-15,119.91,Beauty,Delivered,10.08,0.0,3.48,53.96,4.0,5.0,No,No,52.39
60529,12238,2025-05-15,99.74,Beauty,Delivered,14.1,14.27,2.89,44.88,5.0,4.0,Yes,No,52.14
51068,10222,2025-05-15,166.14,Beauty,Delivered,11.82,16.51,4.82,74.76,6.0,4.0,Yes,No,91.25
68392,13963,2025-05-15,37.67,Books,Failed,2.1,26.67,1.09,18.84,,,Yes,No,42.31
70682,14526,2025-05-15,217.79,Home & Garden,Delivered,5.29,15.45,6.32,130.67,1.0,4.0,Yes,No,90.96
56369,11345,2025-05-15,147.61,Books,Delivered,11.87,0.0,4.28,73.81,13.0,,No,No,57.65
70560,14499,2025-05-15,48.16,Food & Beverage,Delivered,24.18,0.0,1.4,31.3,10.0,5.0,No,No,-8.72
56561,11383,2025-05-15,72.47,Electronics,Delivered,5.4,0.0,2.1,54.35,13.0,4.0,No,No,10.62
61963,12551,2025-05-15,40.39,Food & Beverage,Delivered,22.94,0.0,1.17,26.25,11.0,2.0,No,No,-9.97
52879,10604,2025-05-15,133.24,Electronics,Delivered,13.46,0.0,3.86,99.93,1.0,5.0,No,No,15.99
68598,14013,2025-05-15,84.39,Beauty,Cancelled,13.45,0.0,2.45,37.98,,5.0,No,No,30.51
68670,14026,2025-05-15,243.48,Food & Beverage,Delivered,0.71,0.0,7.06,158.26,4.0,4.0,No,No,77.45
68085,13885,2025-05-15,127.8,Home & Garden,Delivered,1.5,0.0,3.71,76.68,4.0,5.0,No,No,45.91
61000,12329,2025-05-15,121.13,Sports,Delivered,14.49,12.52,3.51,70.26,9.0,,Yes,No,45.39
52581,10541,2025-05-15,25.08,Sports,Delivered,19.81,19.46,0.73,14.55,12.0,,Yes,No,9.45
70310,14432,2025-05-15,107.48,Food & Beverage,Delivered,7.8,0.0,3.12,69.86,13.0,1.0,No,No,26.7
61539,12462,2025-05-15,57.31,Books,Cancelled,2.19,9.98,1.66,28.66,,1.0,Yes,No,34.78
65197,13252,2025-05-15,55.43,Electronics,Delivered,20.72,18.26,1.61,41.57,8.0,4.0,Yes,No,9.79
67987,13866,2025-05-15,64.87,Food & Beverage,Delivered,8.4,26.61,1.88,42.17,11.0,5.0,Yes,No,39.03
70234,14414,2025-05-15,95.19,Sports,Delivered,7.36,28.56,2.76,55.21,7.0,2.0,Yes,No,58.42
61792,12516,2025-05-15,141.35,Fashion,Delivered,5.76,17.54,4.1,77.74,8.0,5.0,Yes,No,71.29
71311,14656,2025-05-15,196.01,Fashion,Delivered,14.28,11.42,5.68,107.81,9.0,5.0,Yes,No,79.66
62233,12598,2025-05-15,106.83,Electronics,Delivered,10.45,0.0,3.1,80.12,2.0,,No,No,13.16
63926,12955,2025-05-15,27.22,Sports,Delivered,14.44,0.0,0.79,15.79,3.0,5.0,No,No,-3.8
65230,13260,2025-05-16,77.83,Fashion,Failed,22.37,0.0,2.26,42.81,,3.0,No,Yes,10.39
52573,10539,2025-05-16,103.95,Home & Garden,Delivered,13.41,8.04,3.01,62.37,4.0,4.0,Yes,Yes,33.2
67114,13678,2025-05-16,56.38,Home & Garden,Returned,20.61,0.0,1.64,33.83,,3.0,No,No,0.3
66112,13453,2025-05-16,27.54,Food & Beverage,Returned,0.04,0.0,0.8,17.9,,2.0,No,No,8.8
57320,11544,2025-05-16,239.42,Home & Garden,Delivered,1.93,0.0,6.94,143.65,9.0,3.0,No,No,86.9
65535,13330,2025-05-16,88.13,Sports,Delivered,7.5,17.87,2.56,51.12,12.0,,Yes,No,44.82
50107,10029,2025-05-16,54.04,Books,Delivered,5.39,0.0,1.57,27.02,7.0,5.0,No,No,20.06
70983,14587,2025-05-16,105.75,Beauty,Delivered,10.06,0.0,3.07,47.59,13.0,5.0,No,No,45.03
57388,11558,2025-05-16,67.84,Food & Beverage,Delivered,1.12,0.0,1.97,44.1,3.0,5.0,No,No,20.65
64779,13151,2025-05-16,60.47,Home & Garden,Delivered,16.35,0.0,1.75,36.28,11.0,4.0,No,No,6.09
70508,14477,2025-05-16,113.54,Sports,Delivered,2.91,0.0,3.29,65.85,13.0,4.0,No,No,41.49
65752,13380,2025-05-16,139.23,Books,Delivered,1.11,0.0,4.04,69.61,2.0,4.0,No,No,64.47
70289,14428,2025-05-16,52.04,Food & Beverage,In Transit,9.18,23.42,1.51,33.83,,5.0,Yes,No,30.94
57278,11537,2025-05-16,33.74,Beauty,Delivered,9.88,0.0,0.98,15.18,3.0,,No,No,7.7
70094,14383,2025-05-16,50.72,Electronics,Delivered,15.32,25.38,1.47,38.04,6.0,1.0,Yes,No,21.27
65081,13228,2025-05-16,27.78,Beauty,Delivered,19.94,0.0,0.81,12.5,5.0,,No,No,-5.47
70076,14379,2025-05-16,32.56,Fashion,Delivered,16.6,0.0,0.94,17.91,10.0,1.0,No,No,-2.89
70399,14449,2025-05-16,70.39,Books,Delivered,18.76,0.0,2.04,35.2,3.0,4.0,No,No,14.39
70307,14432,2025-05-16,75.8,Sports,Delivered,15.9,0.0,2.2,43.96,3.0,,No,No,13.74
60570,12245,2025-05-16,124.68,Sports,Delivered,9.46,5.91,3.62,72.31,11.0,5.0,Yes,Yes,45.2
70949,14581,2025-05-16,140.28,Books,Delivered,7.16,0.0,4.07,70.14,6.0,4.0,No,No,58.91
58074,11702,2025-05-16,168.31,Sports,Delivered,3.51,29.7,4.88,97.62,2.0,,Yes,No,92.0
70866,14567,2025-05-16,89.17,Beauty,Delivered,24.49,0.0,2.59,40.13,2.0,4.0,No,No,21.96
69117,14142,2025-05-16,134.52,Fashion,Delivered,13.49,13.23,3.9,73.99,5.0,,Yes,No,56.37
60956,12321,2025-05-16,41.51,Food & Beverage,Delivered,22.59,0.0,1.2,26.98,10.0,5.0,No,No,-9.26
56733,11415,2025-05-16,89.5,Home & Garden,Delivered,18.0,0.0,2.6,53.7,11.0,5.0,No,No,15.2
71317,14657,2025-05-16,34.69,Home & Garden,Delivered,4.13,0.0,1.01,20.81,1.0,,No,No,8.74
51904,10406,2025-05-16,61.72,Electronics,In Transit,1.38,21.97,1.79,46.29,,5.0,Yes,No,34.23
58552,11796,2025-05-16,96.11,Electronics,Delivered,10.71,0.0,2.79,72.08,4.0,4.0,No,No,10.53
69027,14116,2025-05-16,125.59,Sports,Delivered,13.95,0.0,3.64,72.84,5.0,5.0,No,No,35.16
67900,13849,2025-05-16,42.3,Home & Garden,Delivered,14.64,22.86,1.23,25.38,1.0,4.0,Yes,No,23.91
52680,10562,2025-05-16,58.41,Books,Delivered,22.67,0.0,1.69,29.2,4.0,5.0,No,No,4.85
71183,14627,2025-05-16,66.2,Electronics,Returned,11.35,23.54,1.92,49.65,,2.0,Yes,No,26.82
67774,13815,2025-05-16,111.82,Books,Delivered,10.66,0.0,3.24,55.91,14.0,4.0,No,No,42.01
67722,13808,2025-05-16,67.69,Beauty,In Transit,3.95,0.0,1.96,30.46,,2.0,No,No,31.32
67660,13796,2025-05-16,36.78,Books,Delivered,8.59,10.55,1.07,18.39,1.0,,Yes,No,19.28
68403,13967,2025-05-16,67.2,Electronics,Delivered,8.73,0.0,1.95,50.4,11.0,,No,No,6.12
64431,13073,2025-05-16,89.25,Fashion,Delivered,3.45,0.0,2.59,49.09,6.0,,No,No,34.12
67621,13786,2025-05-16,49.02,Beauty,Delivered,5.96,0.0,1.42,22.06,10.0,5.0,No,No,19.58
61361,12418,2025-05-16,76.93,Electronics,Delivered,0.27,0.0,2.23,57.7,9.0,1.0,No,No,16.73
62137,12576,2025-05-16,59.23,Electronics,Delivered,1.65,0.0,1.72,44.42,8.0,1.0,No,No,11.44
57590,11594,2025-05-16,40.67,Home & Garden,Delivered,17.46,0.0,1.18,24.4,12.0,,No,No,-2.37
69715,14301,2025-05-16,100.71,Food & Beverage,Delivered,12.95,0.0,2.92,65.46,12.0,5.0,No,No,19.38
67319,13725,2025-05-16,136.78,Fashion,Delivered,1.35,0.0,3.97,75.23,13.0,5.0,No,No,56.23
61356,12418,2025-05-17,49.59,Beauty,Delivered,21.95,0.0,1.44,22.32,7.0,3.0,No,No,3.88
65536,13330,2025-05-17,58.19,Beauty,Cancelled,5.78,0.0,1.69,26.19,,3.0,No,No,24.53
59554,12023,2025-05-17,59.05,Beauty,Delivered,7.95,0.0,1.71,26.57,8.0,,No,No,22.82
70482,14471,2025-05-17,128.07,Food & Beverage,Delivered,9.21,0.0,3.71,83.25,6.0,5.0,No,No,31.9
70166,14402,2025-05-17,131.21,Food & Beverage,Returned,4.63,0.0,3.81,85.29,,2.0,No,No,37.48
56099,11285,2025-05-17,115.94,Sports,Delivered,13.54,0.0,3.36,67.25,8.0,4.0,No,No,31.79
50471,10098,2025-05-17,173.35,Electronics,Delivered,6.88,0.0,5.03,130.01,14.0,5.0,No,No,31.43
64142,12997,2025-05-17,143.6,Sports,Delivered,5.61,0.0,4.16,83.29,7.0,2.0,No,No,50.54
71428,14681,2025-05-17,95.47,Food & Beverage,Delivered,13.18,0.0,2.77,62.06,12.0,4.0,No,No,17.46
61320,12410,2025-05-17,115.12,Beauty,Delivered,7.66,0.0,3.34,51.8,9.0,,No,No,52.32
61058,12344,2025-05-17,48.15,Fashion,Returned,0.48,6.31,1.4,26.48,,1.0,Yes,No,26.1
69367,14212,2025-05-17,80.75,Sports,Delivered,17.93,0.0,2.34,46.83,9.0,4.0,No,No,13.65
65809,13390,2025-05-17,113.23,Beauty,Delivered,12.31,10.0,3.28,50.95,6.0,5.0,Yes,No,56.69
68007,13869,2025-05-17,99.21,Fashion,Delivered,23.31,0.0,2.88,54.57,4.0,3.0,No,No,18.45
65267,13269,2025-05-17,49.49,Books,Delivered,22.36,0.0,1.44,24.75,13.0,5.0,No,No,0.94
68133,13901,2025-05-17,48.08,Fashion,Returned,5.23,0.0,1.39,26.44,,2.0,No,No,15.02
69825,14328,2025-05-17,45.55,Fashion,In Transit,16.46,0.0,1.32,25.05,,,No,No,2.72
70257,14420,2025-05-17,75.56,Beauty,Delivered,13.5,0.0,2.19,34.0,11.0,4.0,No,No,25.87
57189,11515,2025-05-17,98.57,Electronics,In Transit,2.88,0.0,2.86,73.93,,5.0,No,No,18.9
55327,11128,2025-05-17,80.08,Home & Garden,Returned,15.47,0.0,2.32,48.05,,,No,No,14.24
68051,13876,2025-05-17,79.0,Electronics,Delivered,12.41,0.0,2.29,59.25,4.0,,No,No,5.05
60280,12183,2025-05-17,37.69,Food & Beverage,Returned,20.32,0.0,1.09,24.5,,,No,No,-8.22
71374,14670,2025-05-17,89.17,Food & Beverage,Delivered,9.31,20.7,2.59,57.96,12.0,5.0,Yes,No,40.01
55668,11196,2025-05-17,51.44,Beauty,Delivered,3.67,0.0,1.49,23.15,2.0,4.0,No,No,23.13
70730,14538,2025-05-17,63.53,Electronics,Delivered,2.29,16.97,1.84,47.65,5.0,2.0,Yes,No,28.72
58515,11792,2025-05-17,76.02,Books,Delivered,12.94,0.0,2.2,38.01,7.0,,No,No,22.87
68380,13961,2025-05-17,33.6,Books,Delivered,23.89,0.0,0.97,16.8,4.0,5.0,No,No,-8.06
65750,13380,2025-05-17,97.31,Fashion,Delivered,23.0,0.0,2.82,53.52,2.0,5.0,No,No,17.97
71006,14594,2025-05-17,72.91,Food & Beverage,Returned,3.45,0.0,2.11,47.39,,3.0,No,No,19.96
52986,10625,2025-05-17,86.18,Fashion,Delivered,7.89,20.98,2.5,47.4,1.0,4.0,Yes,No,49.37
54508,10960,2025-05-17,40.52,Books,Delivered,10.9,0.0,1.18,20.26,3.0,4.0,No,No,8.18
70673,14523,2025-05-17,134.49,Fashion,Delivered,8.28,0.0,3.9,73.97,10.0,4.0,No,No,48.34
71456,14687,2025-05-17,43.2,Fashion,Delivered,18.22,0.0,1.25,23.76,2.0,4.0,No,No,-0.03
60013,12113,2025-05-17,37.5,Books,Delivered,12.84,0.0,1.09,18.75,9.0,2.0,No,No,4.82
64212,13015,2025-05-17,66.48,Fashion,Delivered,16.97,0.0,1.93,36.56,7.0,5.0,No,No,11.02
63605,12881,2025-05-17,80.11,Beauty,Delivered,14.72,17.58,2.32,36.05,2.0,5.0,Yes,No,44.6
51853,10394,2025-05-17,49.95,Electronics,Delivered,3.06,7.83,1.45,37.46,11.0,4.0,Yes,No,15.81
60470,12226,2025-05-17,91.78,Electronics,Delivered,4.48,0.0,2.66,68.84,2.0,,No,No,15.8
64809,13159,2025-05-17,103.45,Food & Beverage,Delivered,13.19,0.0,3.0,67.24,3.0,4.0,No,No,20.02
67366,13738,2025-05-17,82.45,Electronics,Delivered,8.45,0.0,2.39,61.84,8.0,4.0,No,No,9.77
68387,13963,2025-05-17,71.77,Home & Garden,Delivered,19.1,0.0,2.08,43.06,14.0,5.0,No,No,7.53
66871,13625,2025-05-17,239.63,Beauty,Delivered,3.12,0.0,6.95,107.83,10.0,5.0,No,No,121.73
69645,14286,2025-05-17,113.53,Beauty,Cancelled,6.3,0.0,3.29,51.09,,5.0,No,No,52.85
63819,12935,2025-05-17,175.0,Fashion,Delivered,9.56,0.0,5.08,96.25,11.0,4.0,No,No,64.11
55955,11257,2025-05-17,35.52,Sports,Delivered,15.58,0.0,1.03,20.6,9.0,,No,No,-1.69
71100,14613,2025-05-17,62.89,Food & Beverage,Cancelled,11.76,28.89,1.82,40.88,,,Yes,No,37.32
51597,10335,2025-05-17,147.92,Home & Garden,Delivered,5.0,0.0,4.29,88.75,6.0,,No,No,49.88
70927,14575,2025-05-17,110.54,Home & Garden,Delivered,9.9,21.83,3.21,66.32,6.0,1.0,Yes,No,52.94
71490,14694,2025-05-17,48.46,Beauty,Cancelled,24.22,13.87,1.41,21.81,,1.0,Yes,Yes,14.89
71359,14668,2025-05-17,46.66,Fashion,Delivered,8.26,0.0,1.35,25.66,4.0,2.0,No,No,11.39
70120,14387,2025-05-17,58.29,Sports,In Transit,7.62,0.0,1.69,33.81,,3.0,No,No,15.17
71462,14688,2025-05-17,228.92,Electronics,Delivered,6.65,0.0,6.64,171.69,9.0,,No,No,43.94
70420,14452,2025-05-18,35.03,Electronics,Cancelled,16.45,0.0,1.02,26.27,,,No,No,-8.71
68760,14052,2025-05-18,52.33,Electronics,Cancelled,12.21,0.0,1.52,39.25,,,No,No,-0.65
68484,13983,2025-05-18,141.18,Home & Garden,Delivered,10.44,0.0,4.09,84.71,13.0,,No,No,41.94
70430,14457,2025-05-18,170.52,Books,Cancelled,2.87,0.0,4.95,85.26,,5.0,No,No,77.44
70392,14447,2025-05-18,125.82,Food & Beverage,Delivered,10.21,14.58,3.65,81.78,12.0,3.0,Yes,No,44.76
70426,14455,2025-05-18,144.55,Home & Garden,In Transit,0.01,7.14,4.19,86.73,,,Yes,No,60.76
71624,14718,2025-05-18,52.25,Sports,Delivered,23.61,0.0,1.52,30.3,2.0,,No,No,-3.18
71450,14686,2025-05-18,69.67,Fashion,Delivered,19.56,23.42,2.02,38.32,4.0,,Yes,No,33.19
62409,12629,2025-05-18,91.36,Beauty,Delivered,9.7,15.22,2.65,41.11,11.0,5.0,Yes,No,53.12
56194,11307,2025-05-18,196.36,Beauty,Delivered,14.68,0.0,5.69,88.36,3.0,,No,No,87.63
70687,14530,2025-05-18,32.74,Electronics,Delivered,24.53,0.0,0.95,24.55,12.0,2.0,No,No,-17.29
56698,11407,2025-05-18,35.14,Home & Garden,Delivered,4.36,0.0,1.02,21.08,2.0,5.0,No,Yes,8.68
60489,12232,2025-05-18,33.95,Electronics,In Transit,12.61,18.81,0.98,25.46,,4.0,Yes,No,13.71
56273,11327,2025-05-18,37.54,Food & Beverage,Delivered,8.06,0.0,1.09,24.4,7.0,4.0,No,No,3.99
54489,10956,2025-05-18,64.86,Books,Delivered,14.01,0.0,1.88,32.43,7.0,,No,No,16.54
70696,14535,2025-05-18,73.57,Home & Garden,Delivered,20.41,0.0,2.13,44.14,5.0,,No,No,6.89
65667,13363,2025-05-18,78.97,Books,Delivered,9.76,9.32,2.29,39.48,8.0,1.0,Yes,No,36.76
71434,14683,2025-05-18,50.84,Books,Delivered,22.1,0.0,1.47,25.42,4.0,,No,No,1.85
56457,11360,2025-05-18,251.62,Sports,Delivered,9.75,0.0,7.3,145.94,3.0,,No,No,88.63
54453,10950,2025-05-18,289.64,Food & Beverage,Delivered,14.1,19.26,8.4,188.27,11.0,,Yes,No,98.13
64612,13118,2025-05-18,114.44,Sports,Delivered,8.71,0.0,3.32,66.38,2.0,4.0,No,No,36.03
70758,14542,2025-05-18,37.79,Home & Garden,Delivered,18.28,0.0,1.1,22.67,8.0,5.0,No,No,-4.26
