customer_id,signup_date,age,gender,location_city,location_state,acquisition_channel,acquisition_cost,subscription_tier,billing_cycle,payment_method,first_purchase_value,total_orders_to_date,total_revenue_to_date,last_order_date,days_since_last_order,customer_lifetime_months,subscription_status,churn_date,churn_reason,customer_support_tickets,nps_score,email_engagement_score,feature_usage_score,customer_segment
12641,2024-11-07,59,Female,Boston,MA,Direct,0,Plus,Monthly,Bank Transfer,203.71,5,1266.41,2025-08-18 14:15:09.473155,206,16,Active,,,1,,79.4,75.7,Growing
12642,2024-11-07,35,Female,Philadelphia,PA,Organic Search,45,Plus,Monthly,Credit Card,75.3,5,1219.18,2025-09-27 14:15:09.473165,166,16,Active,,,1,1.0,42.8,78.5,Growing
12643,2024-11-07,27,Male,Atlanta,GA,Organic Search,45,Plus,Monthly,Credit Card,19.56,3,1130.54,2026-01-11 14:15:09.473173,60,16,Active,,,0,7.0,39.7,50.5,Growing
12644,2024-11-07,30,Male,New York,NY,Direct,0,Plus,Monthly,Apple Pay,33.93,20,1743.43,2025-06-06 14:15:09.473182,279,16,Active,,,1,5.0,43.2,49.5,High Value
12645,2024-11-07,24,Female,Los Angeles,CA,Referral,25,Basic,Monthly,PayPal,35.98,2,562.79,2025-01-24 14:15:07.885039,412,16,Churned,2025-12-25 14:15:07.885039,Financial reasons,4,,40.1,18.3,Churned
12646,2024-11-07,28,Female,Dallas,TX,Organic Search,45,Basic,Monthly,Bank Transfer,106.04,19,2630.28,2025-12-10 14:15:09.473202,92,16,Paused,,,0,,26.0,72.5,High Value
12647,2024-11-07,33,Male,Dallas,TX,Email Campaign,15,Plus,Monthly,PayPal,88.89,1,872.38,2024-11-23 14:15:07.885039,474,16,Churned,2025-10-25 14:15:07.885039,Moved/relocated,4,7.0,36.0,59.2,Churned
12648,2024-11-07,22,Other,Boston,MA,Direct,0,Premium,Annual,Credit Card,37.31,15,1906.31,2025-03-29 14:15:09.473221,348,16,Active,,,1,8.0,53.1,51.8,High Value
12649,2024-11-07,38,Male,San Jose,CA,Organic Search,45,Plus,Monthly,PayPal,43.61,25,3436.5,2025-02-27 14:15:09.473231,378,16,Active,,,1,,22.6,57.6,High Value
12650,2024-11-07,48,Male,New York,NY,Direct,0,Premium,Annual,Credit Card,54.78,4,1354.37,2025-09-14 14:15:09.473240,179,16,Paused,,,1,2.0,35.5,53.9,Growing
12651,2024-11-07,27,Male,Phoenix,AZ,Organic Search,45,Basic,Monthly,PayPal,34.88,9,1151.77,2025-07-24 14:15:07.885039,231,16,Churned,2025-09-24 14:15:07.885039,Product quality,4,2.0,57.7,92.9,Churned
12652,2024-11-08,56,Male,New York,NY,Direct,0,Plus,Monthly,Credit Card,34.15,1,829.12,2025-09-16 14:15:09.473260,177,16,Active,,,0,5.0,80.3,48.0,Growing
12653,2024-11-08,44,Female,Los Angeles,CA,Referral,25,Plus,Monthly,Apple Pay,72.74,8,1432.04,2025-09-23 14:15:09.473269,170,16,Active,,,2,8.0,60.9,41.4,Growing
12654,2024-11-08,50,Female,San Antonio,TX,Paid Social,85,Plus,Monthly,PayPal,115.99,1,901.49,2025-05-05 14:15:07.885039,311,16,Churned,2025-07-09 14:15:07.885039,Financial reasons,1,4.0,79.6,68.9,Churned
12655,2024-11-08,30,Male,Dallas,TX,Referral,25,Plus,Monthly,Credit Card,51.67,2,941.48,2025-06-24 14:15:09.473288,261,16,Active,,,0,,63.1,57.2,Growing
12656,2024-11-08,48,Female,Phoenix,AZ,Direct,0,Basic,Annual,Credit Card,43.68,8,937.84,2026-02-06 14:15:09.473298,34,16,Active,,,0,6.0,24.6,56.8,Growing
12657,2024-11-08,24,Female,Chicago,IL,Paid Search,95,Basic,Monthly,Credit Card,74.32,5,863.76,2025-10-13 14:15:07.885039,150,16,Churned,2026-01-08 14:15:07.885039,Financial reasons,1,3.0,17.6,57.7,Churned
12658,2024-11-08,48,Female,Denver,CO,Paid Social,85,Premium,Monthly,PayPal,15.0,4,1716.28,2025-06-25 14:15:09.473317,260,16,Active,,,1,9.0,82.1,72.7,High Value
12659,2024-11-08,40,Female,Austin,TX,Referral,25,Basic,Monthly,Credit Card,91.03,2,584.55,2025-04-21 14:15:07.885039,325,16,Churned,2025-11-04 14:15:07.885039,Found competitor,4,1.0,29.1,71.7,Churned
12660,2024-11-08,44,Male,Phoenix,AZ,Referral,25,Basic,Monthly,Credit Card,169.31,5,733.21,2026-01-23 14:15:09.473338,48,16,Active,,,0,5.0,80.1,,Growing
12661,2024-11-08,23,Female,San Jose,CA,Email Campaign,15,Basic,Monthly,Apple Pay,68.16,8,1093.7,2025-02-24 14:15:07.885039,381,16,Churned,2025-10-23 14:15:07.885039,Moved/relocated,5,2.0,16.0,37.5,Churned
12662,2024-11-08,27,Male,Los Angeles,CA,Direct,0,Basic,Monthly,Apple Pay,45.76,2,628.5,2025-06-14 14:15:07.885039,271,16,Churned,2025-10-16 14:15:07.885039,Found competitor,3,8.0,73.7,32.5,Churned
12663,2024-11-08,45,Female,Atlanta,GA,Organic Search,45,Plus,Monthly,Apple Pay,49.15,2,974.21,2025-07-10 14:15:09.473370,245,16,Active,,,1,9.0,89.7,77.3,Growing
12664,2024-11-08,26,Male,Denver,CO,Paid Social,85,Plus,Monthly,Credit Card,31.17,5,1200.37,2025-09-22 14:15:09.473379,171,16,Active,,,3,,69.2,50.7,Growing
12665,2024-11-08,43,Female,Boston,MA,Email Campaign,15,Premium,Monthly,PayPal,63.96,16,2183.59,2025-02-24 14:15:09.473388,381,16,Active,,,1,3.0,73.7,41.5,High Value
12666,2024-11-08,22,Female,San Diego,CA,Organic Search,45,Basic,Monthly,Apple Pay,145.95,1,512.38,2025-01-10 14:15:07.885039,426,16,Churned,2025-06-27 14:15:07.885039,Found competitor,2,3.0,39.6,91.3,Churned
12667,2024-11-08,48,Male,Chicago,IL,Paid Search,95,Plus,Monthly,PayPal,72.52,1,881.03,2025-05-29 14:15:07.885039,287,16,Churned,2025-07-18 14:15:07.885039,Product quality,4,2.0,27.4,,Churned
12668,2024-11-09,23,Male,Portland,OR,Referral,25,Premium,Monthly,Credit Card,68.14,3,1502.39,2025-04-11 14:15:09.473418,335,16,Active,,,4,2.0,24.1,82.6,High Value
12669,2024-11-09,44,Female,Tampa,FL,Email Campaign,15,Premium,Annual,Bank Transfer,80.36,4,1593.25,2025-03-30 14:15:09.473428,347,16,Active,,,2,,27.8,70.4,High Value
12670,2024-11-09,45,Female,Phoenix,AZ,Direct,0,Premium,Monthly,Bank Transfer,64.52,9,2137.57,2025-03-23 14:15:09.473437,354,16,Active,,,1,,29.2,73.5,High Value
12671,2024-11-09,29,Male,Boston,MA,Email Campaign,15,Plus,Monthly,PayPal,46.96,0,784.0,,0,16,Active,,,6,1.0,34.6,86.8,Growing
12672,2024-11-09,44,Female,San Diego,CA,Email Campaign,15,Basic,Monthly,Credit Card,185.28,0,464.0,,0,16,Churned,2025-10-24 14:15:07.885039,Price too high,2,2.0,35.8,75.4,Churned
12673,2024-11-09,41,Male,Detroit,MI,Organic Search,45,Basic,Annual,Credit Card,114.12,4,666.97,2026-02-01 14:15:09.473451,39,16,Active,,,0,,78.8,59.4,Growing
12674,2024-11-09,31,Male,Minneapolis,MN,Paid Social,85,Plus,Annual,PayPal,38.31,3,1052.48,2025-10-31 14:15:09.473461,132,16,Active,,,1,,69.7,70.0,Growing
12675,2024-11-09,25,Male,Tampa,FL,Organic Search,45,Plus,Monthly,Credit Card,90.22,9,1195.11,2025-09-19 14:15:09.473469,174,16,Active,,,0,8.0,18.7,87.4,Growing
12676,2024-11-09,22,Male,Los Angeles,CA,Referral,25,Plus,Monthly,PayPal,37.23,1,901.5,2025-03-03 14:15:07.885039,374,16,Churned,2025-11-26 14:15:07.885039,Financial reasons,1,4.0,57.3,40.3,Churned
12677,2024-11-09,42,Female,Miami,FL,Email Campaign,15,Basic,Monthly,Credit Card,36.9,19,2652.44,2025-10-28 14:15:09.473490,135,16,Active,,,0,9.0,28.6,56.1,High Value
12678,2024-11-09,22,Other,Minneapolis,MN,Paid Social,85,Plus,Monthly,Credit Card,15.0,4,1034.89,2025-03-19 14:15:09.473499,358,16,Active,,,0,7.0,30.3,,Growing
12679,2024-11-09,39,Male,Los Angeles,CA,Email Campaign,15,Basic,Monthly,Credit Card,45.73,2,648.77,2024-12-23 14:15:07.885039,444,16,Churned,2025-07-04 14:15:07.885039,Not using enough,2,6.0,37.6,54.9,Churned
12680,2024-11-09,34,Female,Houston,TX,Organic Search,45,Basic,Monthly,Credit Card,43.66,1,553.55,2024-11-18 14:15:07.885039,479,16,Churned,2025-05-28 14:15:07.885039,Price too high,2,,54.2,32.9,Churned
12681,2024-11-09,46,Male,Denver,CO,Paid Search,95,Basic,Monthly,PayPal,70.04,3,773.03,2025-04-30 14:15:09.473541,316,16,Active,,,0,1.0,60.1,72.0,Growing
12682,2024-11-09,34,Female,Phoenix,AZ,Organic Search,45,Premium,Monthly,Credit Card,95.95,8,1801.15,2025-06-11 14:15:09.473552,274,16,Active,,,5,3.0,31.5,9.5,High Value
12683,2024-11-09,34,Male,San Jose,CA,Direct,0,Basic,Annual,PayPal,109.19,13,1543.45,2025-06-25 14:15:09.473561,260,16,Active,,,0,5.0,65.9,60.9,High Value
12684,2024-11-09,46,Female,Boston,MA,Email Campaign,15,Plus,Monthly,PayPal,81.92,4,1100.23,2025-05-23 14:15:09.473570,293,16,Active,,,0,7.0,34.0,85.4,Growing
12685,2024-11-09,42,Female,Chicago,IL,Referral,25,Basic,Monthly,Credit Card,69.56,5,766.07,2025-09-14 14:15:09.473585,179,16,Active,,,1,2.0,82.2,,Growing
12686,2024-11-10,41,Male,Philadelphia,PA,Paid Social,85,Plus,Monthly,Bank Transfer,127.08,10,1931.08,2025-03-22 14:15:09.473598,355,16,At Risk,,,3,6.0,80.7,28.6,At Risk
12687,2024-11-10,43,Female,Philadelphia,PA,Paid Search,95,Plus,Annual,PayPal,58.14,2,933.76,2026-01-31 14:15:09.473607,40,16,Active,,,2,7.0,46.9,55.7,Growing
12688,2024-11-10,22,Male,San Antonio,TX,Paid Social,85,Premium,Monthly,PayPal,15.0,3,1553.11,2026-03-02 14:15:09.473616,10,16,Active,,,1,2.0,51.7,45.0,High Value
12689,2024-11-10,47,Male,Boston,MA,Email Campaign,15,Basic,Monthly,Bank Transfer,43.69,3,662.91,2025-07-18 14:15:07.885039,237,16,Churned,2025-11-08 14:15:07.885039,Product quality,2,1.0,81.6,65.9,Churned
12690,2024-11-10,45,Male,Seattle,WA,Paid Search,95,Basic,Annual,Credit Card,60.27,10,1441.47,2026-01-16 14:15:09.473638,55,16,Active,,,1,,49.7,69.3,Growing
12691,2024-11-10,25,Male,Denver,CO,Direct,0,Plus,Monthly,Credit Card,47.07,4,1218.83,2026-02-11 14:15:09.473647,29,16,Active,,,2,7.0,62.9,22.1,Growing
12692,2024-11-10,35,Male,Austin,TX,Email Campaign,15,Basic,Monthly,Credit Card,15.0,7,1143.92,2025-06-04 14:15:09.473656,281,16,Active,,,1,3.0,93.3,,Growing
12693,2024-11-10,37,Male,Philadelphia,PA,Paid Search,95,Basic,Monthly,Credit Card,115.24,0,464.0,,0,16,Churned,2025-05-23 14:15:07.885039,Product quality,2,1.0,25.0,72.1,Churned
12694,2024-11-10,36,Male,Detroit,MI,Referral,25,Plus,Annual,Credit Card,37.38,13,2031.61,2025-04-02 14:15:09.473667,344,16,Active,,,2,,56.5,80.0,High Value
12695,2024-11-10,42,Male,Chicago,IL,Organic Search,45,Plus,Annual,PayPal,44.13,4,971.82,2025-08-02 14:15:09.473676,222,16,Active,,,2,2.0,15.4,90.9,Growing
12696,2024-11-10,55,Female,Atlanta,GA,Paid Social,85,Basic,Annual,Credit Card,75.86,7,1095.88,2025-07-12 14:15:09.473685,243,16,Active,,,2,2.0,86.7,68.0,Growing
12697,2024-11-10,50,Female,New York,NY,Paid Social,85,Basic,Annual,Credit Card,82.04,0,417.6,,0,16,Churned,2025-04-21 14:15:07.885039,Product quality,6,,8.4,51.3,Churned
12698,2024-11-10,22,Male,Austin,TX,Paid Social,85,Plus,Monthly,Credit Card,29.02,1,900.92,2025-12-25 14:15:09.473696,77,16,Active,,,1,6.0,63.8,61.1,Growing
12699,2024-11-11,45,Male,San Diego,CA,Direct,0,Plus,Annual,Credit Card,24.18,2,840.67,2026-01-18 14:15:09.473705,53,16,Active,,,0,4.0,72.6,86.5,Growing
12700,2024-11-11,53,Male,Detroit,MI,Email Campaign,15,Basic,Monthly,PayPal,15.0,1,520.05,2025-02-01 14:15:07.885039,404,16,Churned,2025-04-08 14:15:07.885039,Poor support,2,4.0,46.2,86.8,Churned
12701,2024-11-11,42,Female,Chicago,IL,Organic Search,45,Basic,Annual,PayPal,106.25,4,784.06,2025-03-24 14:15:09.473726,353,16,Active,,,1,10.0,67.7,65.5,Growing
12702,2024-11-11,51,Female,San Diego,CA,Direct,0,Plus,Monthly,Credit Card,80.23,12,1441.44,2025-03-09 14:15:09.473736,368,16,Active,,,1,,47.9,57.9,Growing
12703,2024-11-11,62,Male,Boston,MA,Paid Social,85,Basic,Annual,Credit Card,52.78,8,1223.0,2025-09-29 14:15:09.473745,164,16,Active,,,2,10.0,70.6,36.5,Growing
12704,2024-11-11,50,Male,Seattle,WA,Paid Search,95,Plus,Monthly,Credit Card,15.0,2,916.76,2025-01-05 14:15:07.885039,431,16,Churned,2025-10-22 14:15:07.885039,Price too high,5,0.0,10.3,64.7,Churned
12705,2024-11-11,40,Male,San Jose,CA,Paid Search,95,Plus,Monthly,PayPal,62.76,4,1184.18,2026-01-13 14:15:09.473764,58,16,Active,,,3,2.0,29.9,88.9,Growing
12706,2024-11-11,50,Male,Phoenix,AZ,Paid Search,95,Basic,Monthly,Apple Pay,211.11,9,861.63,2025-10-25 14:15:09.473774,138,16,Active,,,1,4.0,68.1,79.2,Growing
12707,2024-11-11,39,Female,Seattle,WA,Direct,0,Premium,Monthly,Credit Card,54.43,3,1456.38,2025-04-10 14:15:09.473783,336,16,Active,,,0,8.0,75.9,59.1,Growing
12708,2024-11-11,38,Female,Minneapolis,MN,Organic Search,45,Basic,Monthly,Bank Transfer,58.71,5,1054.25,2025-08-19 14:15:09.473792,205,16,Active,,,0,,29.5,93.9,Growing
12709,2024-11-11,33,Male,Dallas,TX,Email Campaign,15,Basic,Annual,Bank Transfer,55.33,5,689.17,2025-12-18 14:15:09.473801,84,16,Active,,,1,1.0,32.2,60.3,Growing
12710,2024-11-11,56,Female,Seattle,WA,Organic Search,45,Plus,Monthly,Credit Card,26.12,0,784.0,,0,16,Churned,2025-09-13 14:15:07.885039,Product quality,3,0.0,16.3,52.1,Churned
12711,2024-11-11,28,Male,Denver,CO,Paid Social,85,Plus,Annual,Bank Transfer,15.0,2,914.81,2025-10-30 14:15:09.473812,133,16,Active,,,2,2.0,73.6,67.6,Growing
12712,2024-11-11,56,Male,Boston,MA,Referral,25,Basic,Annual,Credit Card,104.83,7,716.19,2025-10-30 14:15:09.473821,133,16,Active,,,0,2.0,74.6,61.5,Growing
12713,2024-11-11,43,Female,Miami,FL,Organic Search,45,Basic,Monthly,Apple Pay,41.14,5,876.85,2025-08-05 14:15:09.473830,219,16,Active,,,0,4.0,65.5,81.2,Growing
12714,2024-11-11,22,Female,Boston,MA,Paid Search,95,Basic,Monthly,Credit Card,18.85,3,811.31,2025-04-05 14:15:09.473839,341,16,At Risk,,,1,,43.7,35.0,At Risk
12715,2024-11-11,42,Male,Denver,CO,Paid Search,95,Basic,Monthly,Credit Card,58.59,4,639.57,2025-04-09 14:15:07.885039,337,16,Churned,2025-04-21 14:15:07.885039,Poor support,5,,46.2,9.3,Churned
12716,2024-11-11,22,Male,Austin,TX,Paid Social,85,Plus,Monthly,Apple Pay,129.32,4,1246.81,2025-06-07 14:15:07.885039,278,16,Churned,2025-07-06 14:15:07.885039,Financial reasons,7,7.0,74.2,20.7,Churned
12717,2024-11-11,45,Female,Chicago,IL,Email Campaign,15,Plus,Monthly,Credit Card,36.37,1,841.71,2025-11-04 14:15:09.473871,128,16,Paused,,,0,5.0,65.9,71.9,Growing
12718,2024-11-12,48,Female,Phoenix,AZ,Email Campaign,15,Basic,Monthly,Bank Transfer,15.0,5,789.78,2025-07-20 14:15:09.473880,235,16,Active,,,0,2.0,77.0,,Growing
12719,2024-11-12,30,Male,Atlanta,GA,Direct,0,Basic,Monthly,Credit Card,199.36,0,464.0,,0,16,Active,,,1,8.0,86.8,,Growing
12720,2024-11-12,39,Male,Seattle,WA,Referral,25,Basic,Monthly,PayPal,62.16,1,575.64,2025-02-03 14:15:07.885039,402,16,Churned,2025-08-31 14:15:07.885039,Found competitor,4,2.0,11.8,56.2,Churned
12721,2024-11-12,61,Male,Philadelphia,PA,Paid Social,85,Basic,Monthly,Credit Card,105.52,2,617.31,2025-10-25 14:15:09.473902,138,16,At Risk,,,2,4.0,48.4,68.5,At Risk
12722,2024-11-12,31,Female,Miami,FL,Paid Social,85,Basic,Monthly,Apple Pay,128.55,1,550.94,2025-01-23 14:15:07.885039,413,16,Churned,2025-11-03 14:15:07.885039,Price too high,3,2.0,20.8,44.1,Churned
12723,2024-11-12,25,Female,Atlanta,GA,Paid Social,85,Basic,Annual,Credit Card,17.44,1,496.98,2025-05-18 14:15:09.473922,298,16,Active,,,2,3.0,57.7,71.8,Growing
12724,2024-11-12,55,Male,San Antonio,TX,Paid Search,95,Basic,Monthly,Credit Card,33.81,1,583.6,2024-12-02 14:15:07.885039,465,16,Churned,2025-07-29 14:15:07.885039,Poor support,3,5.0,80.5,62.3,Churned
12725,2024-11-12,61,Female,San Diego,CA,Organic Search,45,Plus,Monthly,PayPal,67.05,1,887.9,2025-07-28 14:15:09.473942,227,16,Active,,,2,0.0,57.0,43.3,Growing
12726,2024-11-12,38,Female,Houston,TX,Organic Search,45,Plus,Monthly,Apple Pay,48.04,16,1512.5,2025-12-02 14:15:09.473951,100,16,Active,,,1,2.0,45.6,73.4,High Value
12727,2024-11-12,50,Male,Minneapolis,MN,Direct,0,Basic,Annual,Credit Card,32.37,2,578.94,2026-02-10 14:15:09.473960,30,16,Active,,,2,9.0,22.7,48.3,Growing
12728,2024-11-12,54,Male,San Diego,CA,Direct,0,Premium,Monthly,Credit Card,89.29,9,1870.87,2025-09-19 14:15:09.473968,174,16,Active,,,1,9.0,30.2,42.1,High Value
12729,2024-11-13,29,Female,Austin,TX,Direct,0,Plus,Monthly,Credit Card,85.76,8,1342.86,2025-04-05 14:15:09.473977,341,16,Paused,,,2,,34.5,45.5,Growing
12730,2024-11-13,32,Female,Chicago,IL,Email Campaign,15,Premium,Monthly,Credit Card,82.79,9,1850.91,2025-03-03 14:15:09.473986,374,16,Active,,,3,9.0,35.7,26.0,High Value
12731,2024-11-13,52,Female,Denver,CO,Referral,25,Premium,Annual,Bank Transfer,72.76,3,1283.86,2025-10-11 14:15:09.473996,152,16,Active,,,2,2.0,45.6,74.5,Growing
12732,2024-11-13,58,Female,Houston,TX,Email Campaign,15,Plus,Annual,Credit Card,85.82,0,705.6,,0,16,Active,,,1,9.0,45.1,40.1,Growing
12733,2024-11-13,44,Male,San Diego,CA,Organic Search,45,Plus,Monthly,PayPal,122.98,2,955.61,2025-07-08 14:15:09.474029,247,16,Active,,,1,,93.1,87.1,Growing
12734,2024-11-13,27,Male,Miami,FL,Email Campaign,15,Basic,Annual,Credit Card,42.99,5,991.62,2025-05-02 14:15:09.474039,314,16,Active,,,2,,50.6,84.8,Growing
12735,2024-11-13,61,Female,Portland,OR,Organic Search,45,Plus,Monthly,Credit Card,166.9,7,1429.75,2025-07-09 14:15:09.474047,246,16,At Risk,,,0,5.0,44.2,17.6,At Risk
12736,2024-11-13,31,Male,Portland,OR,Paid Social,85,Plus,Monthly,Credit Card,43.68,14,2365.16,2025-10-07 14:15:09.474057,156,16,Active,,,1,9.0,72.5,,High Value
12737,2024-11-13,33,Female,Tampa,FL,Paid Search,95,Plus,Monthly,Bank Transfer,68.33,2,871.81,2024-12-13 14:15:07.885039,454,16,Churned,2025-11-03 14:15:07.885039,Financial reasons,3,0.0,21.1,78.0,Churned
12738,2024-11-13,42,Female,Austin,TX,Paid Social,85,Plus,Monthly,Credit Card,57.85,3,1074.34,2025-06-21 14:15:07.885039,264,16,Churned,2025-09-28 14:15:07.885039,Poor support,2,2.0,60.1,66.4,Churned
12739,2024-11-13,56,Female,Dallas,TX,Paid Search,95,Basic,Annual,Credit Card,24.44,1,486.09,2024-12-09 14:15:07.885039,458,16,Churned,2025-06-07 14:15:07.885039,Found competitor,1,,47.5,56.8,Churned
12740,2024-11-13,48,Male,Tampa,FL,Paid Social,85,Plus,Annual,Credit Card,205.69,3,907.26,2025-09-01 14:15:09.474099,192,16,Active,,,1,6.0,43.4,46.3,Growing
12741,2024-11-13,42,Female,San Jose,CA,Paid Social,85,Basic,Monthly,PayPal,76.42,4,909.26,2025-06-27 14:15:09.474108,258,16,Active,,,3,,78.5,72.0,Growing
12742,2024-11-13,43,Female,Dallas,TX,Referral,25,Plus,Monthly,Credit Card,72.28,7,1462.49,2025-07-17 14:15:09.474117,238,16,Paused,,,0,5.0,70.5,46.1,Growing
12743,2024-11-14,38,Female,Miami,FL,Direct,0,Premium,Monthly,Apple Pay,99.75,9,2173.33,2025-09-19 14:15:09.474126,174,16,Active,,,3,10.0,84.0,92.1,High Value
12744,2024-11-14,44,Female,Los Angeles,CA,Email Campaign,15,Plus,Monthly,PayPal,160.55,3,1050.42,2025-11-12 14:15:09.474135,120,16,Active,,,0,9.0,11.5,,Growing
12745,2024-11-14,22,Male,Denver,CO,Direct,0,Plus,Annual,Credit Card,62.41,1,767.37,2025-12-07 14:15:09.474144,95,16,Active,,,0,,68.2,72.4,Growing
12746,2024-11-14,34,Male,Detroit,MI,Organic Search,45,Basic,Annual,PayPal,41.6,12,1818.34,2025-12-20 14:15:09.474153,82,16,Active,,,1,4.0,74.4,58.1,High Value
12747,2024-11-14,40,Male,Dallas,TX,Paid Search,95,Premium,Monthly,Credit Card,50.51,0,1264.0,,0,16,Churned,2025-09-20 14:15:07.885039,Product quality,4,0.0,36.2,40.3,Churned
12748,2024-11-14,24,Male,Phoenix,AZ,Organic Search,45,Basic,Monthly,Bank Transfer,161.31,1,545.95,2025-09-27 14:15:09.474164,166,16,Active,,,2,,48.1,51.0,Growing
12749,2024-11-14,42,Female,Philadelphia,PA,Direct,0,Premium,Annual,Credit Card,138.91,5,1490.27,2025-05-03 14:15:07.885039,313,16,Churned,2025-06-21 14:15:07.885039,Price too high,6,,11.4,34.8,Churned
12750,2024-11-14,35,Female,Atlanta,GA,Paid Social,85,Basic,Monthly,Credit Card,212.13,6,883.86,2025-01-15 14:15:07.885039,421,16,Churned,2025-10-23 14:15:07.885039,Financial reasons,4,2.0,63.8,57.4,Churned
12751,2024-11-14,59,Female,San Jose,CA,Direct,0,Basic,Annual,PayPal,33.63,5,832.3,2025-12-18 14:15:09.474195,84,16,Active,,,3,2.0,69.7,65.8,Growing
12752,2024-11-14,56,Female,San Jose,CA,Referral,25,Plus,Monthly,PayPal,61.63,18,2888.86,2025-09-29 14:15:09.474205,164,16,Active,,,1,8.0,17.3,70.4,High Value
12753,2024-11-14,32,Male,San Diego,CA,Organic Search,45,Plus,Monthly,PayPal,57.03,2,960.51,2025-10-23 14:15:09.474213,140,16,Active,,,2,5.0,29.6,41.9,Growing
12754,2024-11-15,36,Other,San Antonio,TX,Paid Search,95,Basic,Monthly,Apple Pay,311.77,13,1914.27,2025-05-26 14:15:09.474222,290,16,At Risk,,,3,8.0,37.9,38.6,At Risk
12755,2024-11-15,37,Male,San Antonio,TX,Organic Search,45,Plus,Monthly,Credit Card,135.65,6,1108.83,2025-08-13 14:15:09.474231,211,16,Active,,,1,8.0,60.8,66.4,Growing
12756,2024-11-15,32,Male,San Diego,CA,Organic Search,45,Plus,Monthly,Credit Card,62.43,4,1018.25,2025-09-06 14:15:07.885039,187,16,Churned,2025-10-06 14:15:07.885039,Found competitor,5,,47.9,75.9,Churned
12757,2024-11-15,40,Female,Miami,FL,Direct,0,Basic,Monthly,Credit Card,155.0,20,2726.37,2025-11-03 14:15:09.474251,129,16,Active,,,2,8.0,24.3,94.3,High Value
12758,2024-11-15,28,Female,New York,NY,Organic Search,45,Plus,Annual,Bank Transfer,58.17,3,983.61,2025-06-18 14:15:09.474260,267,16,Active,,,1,3.0,96.0,81.3,Growing
12759,2024-11-15,24,Female,Houston,TX,Organic Search,45,Basic,Monthly,Apple Pay,23.25,10,1142.35,2025-12-30 14:15:09.474268,72,16,Active,,,3,2.0,16.3,71.1,Growing
12760,2024-11-15,45,Male,Seattle,WA,Email Campaign,15,Plus,Monthly,Apple Pay,80.59,3,1040.89,2025-09-14 14:15:09.474277,179,16,Active,,,0,,44.2,23.9,Growing
12761,2024-11-15,45,Female,Austin,TX,Direct,0,Basic,Annual,Credit Card,41.47,5,856.87,2026-02-04 14:15:09.474286,36,16,Paused,,,0,,60.1,19.0,Growing
12762,2024-11-15,28,Male,Atlanta,GA,Organic Search,45,Plus,Annual,Credit Card,27.18,6,1315.66,2025-09-23 14:15:09.474295,170,16,Active,,,2,8.0,25.0,40.3,Growing
12763,2024-11-15,48,Male,San Jose,CA,Email Campaign,15,Basic,Monthly,Credit Card,30.11,1,521.34,2025-05-01 14:15:07.885039,315,16,Churned,2026-01-20 14:15:07.885039,Financial reasons,6,2.0,59.9,27.8,Churned
12764,2024-11-15,30,Female,San Diego,CA,Referral,25,Basic,Annual,Credit Card,144.47,3,766.59,2026-01-05 14:15:09.474315,66,16,Active,,,3,,51.2,85.6,Growing
12765,2024-11-15,41,Female,Los Angeles,CA,Direct,0,Plus,Annual,Credit Card,299.03,1,747.69,2026-01-08 14:15:09.474325,63,16,Active,,,2,,61.4,44.5,Growing
12766,2024-11-15,47,Female,Miami,FL,Paid Search,95,Plus,Monthly,Credit Card,42.47,3,1004.75,2025-03-08 14:15:07.885039,369,16,Churned,2025-07-01 14:15:07.885039,Price too high,4,6.0,41.6,34.5,Churned
12767,2024-11-16,37,Female,Miami,FL,Direct,0,Premium,Monthly,Credit Card,123.86,6,1707.63,2025-12-06 14:15:09.474345,96,16,Active,,,1,7.0,41.4,40.0,High Value
12768,2024-11-16,43,Female,Houston,TX,Referral,25,Plus,Monthly,Credit Card,80.97,2,885.05,2025-07-26 14:15:09.474354,229,16,Active,,,0,1.0,48.2,81.6,Growing
12769,2024-11-16,31,Female,Boston,MA,Paid Social,85,Plus,Monthly,Credit Card,16.68,5,1310.31,2025-02-24 14:15:09.474363,381,16,Active,,,0,,45.9,80.2,Growing
12770,2024-11-16,35,Female,Houston,TX,Organic Search,45,Basic,Monthly,Credit Card,237.37,2,595.31,2025-03-30 14:15:07.885039,347,16,Churned,2025-05-10 14:15:07.885039,Product quality,2,0.0,34.8,32.3,Churned
12771,2024-11-16,35,Female,Atlanta,GA,Referral,25,Basic,Monthly,PayPal,182.47,4,884.12,2025-01-05 14:15:07.885039,431,16,Churned,2025-06-14 14:15:07.885039,Financial reasons,0,8.0,6.7,65.5,Churned
12772,2024-11-16,29,Other,Chicago,IL,Paid Search,95,Basic,Annual,Credit Card,69.87,1,488.28,2025-03-18 14:15:07.885039,359,16,Churned,2025-04-11 14:15:07.885039,Poor support,1,1.0,54.8,87.4,Churned
